标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
长江水真好喝！,https://www.bilibili.com/video/BV1mG1MBjECt,南翔,596842980,11754897,7902,648376,321999,240861,8788,6318,2025-11-01 11:21:10,492,-,,,115468753049356
