标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
【盘点】前方核能预警，那些年逼疯原唱的神级翻唱现场,https://www.bilibili.com/video/BV16t411a7Tw,胖段段fre,33726867,6843768,68948,135226,50497,100523,10476,4762,2019-01-19 21:32:59,966,耳机爆炸盘点！那些年直击灵魂的神级演唱，哪一段让你头皮发麻了呢？,,,41151047
