标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
2025.09.07 维也纳国家歌剧院露天音乐会｜考夫曼、加兰查、尼伦德、伯恩海姆演唱歌剧经典,https://www.bilibili.com/video/BV1qSaRzJEoZ,Masspoint,12522755,2094,3,84,12,96,42,9,2025-09-08 10:58:26,6945,"www.orf.at
歌剧界的璀璨群星，齐聚维也纳国家歌剧院于城堡花园举办的大型露天音乐会现场！当宫廷歌手乔纳斯·考夫曼 (Jonas Kaufmann) 在维也纳城堡花园的独特景致中唱响普契尼《托斯卡》中那首闻名遐迩的咏叹调“星光灿烂”时，夜空中的星辰也将为之闪耀……
精选曲目：
贾科莫·普契尼 (Giacomo Puccini)：咏叹调“星光灿烂”，选自歌剧《托斯卡》 (Aria: “E lu",,,115166343596621
