标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
如何把五千年的东方文化装进一个盒子里？,https://www.bilibili.com/video/BV1Br42147ZA,南翔,596842980,28217343,15210,800181,714976,700978,15358,4192,2024-04-04 13:15:35,378,-,,,1402534092
