标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
《明日方舟》2025「感谢庆典」活动宣传PV,https://www.bilibili.com/video/BV1JQsoz3EtK,明日方舟,161775300,3185681,18353,84475,35325,16767,17794,499321,2025-10-25 20:15:00,476,"《明日方舟》2025「感谢庆典」活动宣传PV

于是我们行走在谢拉格的土地上，以我们自己的名字，以谢拉格人的名义。

———————————— 
详细活动内容敬请关注《明日方舟》游戏内相关公告。",,,115433906636243
