标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
《孤泳者》“职业不是攀登高峰 赖得越久才越值得歌颂”,https://www.bilibili.com/video/BV1aR4y147gK,账号已注销,369416697,21569375,71732,770308,990710,410939,401263,217442,2021-12-04 20:03:59,299,"填词：本人
剪辑：本人
演唱：小代
2021年最后一个整活向视频，也应该是本账号最后一个电竞领域的整活视频。",,,337049021
