标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
TES先锋赛单曲1.0《突然的陀螺》,https://www.bilibili.com/video/BV1h5QaY5EaH,蔚蓝边际,18026414,27909782,173988,776737,741450,241500,417752,166165,2025-03-16 21:31:08,144,"原曲：《突然的自我》
原唱：伍佰
混音：@SpecialSound  
填词/翻唱/视频：蔚蓝边际",,,114172327101336
