标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
价格曝光！只有个位数的预制菜！外卖商家的秘密竟然被我无意发现了...,https://www.bilibili.com/video/BV1qM411f7tr,穿毛裤的小拉泽,478691043,6053676,7690,118141,17080,38103,5360,3612,2023-11-11 16:50:00,621,"本期无广！神之舌真实测评分享，口味仅代表我个人，仅供大家参考！如果大家还想看更多的预制菜料理包测评，记得千万不要忘了一键三连下哦！
注：封神榜&gt;名士榜&gt;凡人榜&gt;妖魔榜",,,535846757
