标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
开着挖机游全国的路上被贵州威宁警察抓走！,https://www.bilibili.com/video/BV1oGaozpEr1,挖机小何vlog,1918776707,13945797,11042,611319,189398,142007,4088,8260,2025-09-08 17:21:12,752,-,,,115167920655507
