标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
日本外务省官员离开中国外交部,https://www.bilibili.com/video/BV15ZyGBMEq8,央视新闻,456664753,4793546,2366,427092,22657,38987,27134,1396,2025-11-18 18:27:10,21,,,,115570204811110
