标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
在位70年 300秒回顾英女王传奇一生,https://www.bilibili.com/video/BV1VW4y1B72c,央视网,222103174,4369170,28000,321206,55893,81176,41809,4420,2022-09-09 02:06:35,266,当地时间9月8日，英国女王伊丽莎白二世在苏格兰巴尔莫勒尔城堡去世，享年96岁。她在位70年，是英国在位时间最长的君主。,,,942800964
