标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
台湾问题应该怎么表态？这份日语版表态教程快来学！,https://www.bilibili.com/video/BV1eHy5B6E1Q,央视新闻,456664753,1052659,386,175157,6716,14806,2562,1432,2025-11-18 22:49:22,104,,,,115571228217581
