标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
【现场】安倍晋三中枪瞬间,https://www.bilibili.com/video/BV1GU4y1D7op,新华社,473837611,9159971,17429,471917,32814,61363,49518,8595,2022-07-08 12:21:12,34,"据日本媒体8日报道，日本前首相安倍晋三当天上午在奈良发表演讲时中枪，目前心肺功能停止。
报道说，当地时间11时30分左右，安倍在奈良一车站附近发表演讲时中枪倒地。目前，安倍处于心肺功能停止状态。嫌疑人已被捕。",,,685668847
