标题,链接,up主,up主id,精确播放数,历史累计弹幕数,点赞数,投硬币枚数,收藏人数,转发人数,评论数,发布时间,视频时长(秒),视频简介,作者简介,标签,视频aid
缅怀！袁隆平逝世,https://www.bilibili.com/video/BV1oK4y1A7Cd,新华社,473837611,9029257,154473,1483559,746275,305107,156052,163602,2021-05-22 13:52:05,55,"记者从中南大学湘雅医院获悉，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平，5月22日13点07分在湖南长沙逝世，享年91岁。袁隆平是我国研究与发展杂交水稻的开创者，也是世界上第一个成功利用水稻杂种优势的科学家，被誉为“杂交水稻之父”。直到今年年初，他还坚持在海南三亚南繁基地开展科研工作。
视频来源：央视面对面栏目",,,888139893
